,Hep_D1_1,Hep_D1_2,Hep_D1_3,SW1116_D1_1,SW1116_D1_2,SW1116_D1_3,SW48_D1_1,SW48_D1_2,SW48_D1_3
ENSG00000010361.14,3.895098,3.057619,3.311734,5.410377,5.304989,4.062148,1.055649,1.706597,0.964506
ENSG00000010379.16,1.171012,1.288861,0.81281,0,0.134429,0,0.465728,1.075594,0.651907
ENSG00000010404.18,33.252438,31.117412,32.141522,29.104886,42.818331,34.765061,47.254659,43.231871,45.878515
ENSG00000010438.17,36.891023,29.607226,39.276686,192.775792,200.493361,209.117467,2.045593,3.190267,2.625694
ENSG00000010539.12,6.435133,4.853997,4.630547,6.278075,7.04018,6.368622,4.545263,4.488916,4.633104
ENSG00000010610.10,0.038521,0.03821,0.097442,0.018247,0.111674,0.094856,0.876344,0.451477,0.584584
ENSG00000010626.15,2.273524,1.657538,2.539664,4.614521,5.419687,4.858082,4.577212,2.392731,3.370998
ENSG00000010671.18,0.971636,0.42548,0.635486,0.278599,0.546044,0.237648,2.451543,2.216711,3.012838
ENSG00000010704.19,5.022365,6.008904,6.060665,0.828097,0.998718,0.989928,8.774559,9.117119,9.150265
ENSG00000010803.17,3.683125,4.376937,3.566159,2.953513,3.285004,3.272204,14.480141,10.72034,15.035753
ENSG00000010810.18,0.546214,0.030468,0.124136,14.475693,16.382587,13.049814,39.090296,40.703871,40.031629
ENSG00000010818.11,7.800982,7.553231,7.155158,3.543149,3.655368,3.913866,2.075502,2.157135,1.804736
ENSG00000010932.17,0.585243,0.568881,0.573928,0,0,0,0,0.253028,0
ENSG00000011007.13,29.280578,31.151069,31.042461,14.113169,16.62721,16.504651,19.300845,20.849703,20.522261
ENSG00000011009.11,118.707439,103.698795,120.521077,57.090565,60.402418,66.014579,116.965564,118.718396,116.272445
ENSG00000011021.23,5.215131,4.625834,5.340878,4.724701,4.671607,6.044179,8.546804,10.057579,10.3599
ENSG00000011028.14,0,0,0,0.05192,0.153865,0.14983,0.521239,0.589192,0.373145
ENSG00000011052.21,24.524632,21.153468,27.06978,23.441558,17.867379,30.517048,4.23301,3.614246,3.328264
ENSG00000011083.9,0,0,0,1.013814,0.874411,0.912393,0.017857,0,0.017382
ENSG00000011105.14,4.446699,4.814724,3.810356,3.010896,3.623929,2.768776,8.071849,9.490313,7.622213
ENSG00000011114.15,7.312157,9.551741,8.384014,7.897652,8.391868,7.171113,11.354065,11.443993,14.702149
ENSG00000011132.12,20.012583,16.438059,17.597758,4.942967,5.277636,4.409314,14.500167,11.452558,12.800335
ENSG00000011143.19,6.161574,6.230791,7.458456,9.450257,9.559096,9.28678,12.368571,11.499423,12.277627
ENSG00000011198.10,53.467917,55.140688,52.461629,11.465451,17.340564,15.603132,12.246643,13.023193,16.171902
ENSG00000011201.12,0,0.008872,0,0,0.009424,0,0,0,0
ENSG00000011243.19,34.810426,31.962217,30.252628,19.664972,21.113104,23.299296,43.256526,40.453522,38.993216
ENSG00000011258.16,3.339645,2.376757,2.539942,7.678057,8.741531,7.106043,6.671362,6.375555,6.869184
ENSG00000011260.14,28.364897,27.348765,27.207463,48.255661,56.302026,56.38572,34.722332,32.197748,34.803324
ENSG00000011275.19,5.247824,6.57747,5.691195,17.486689,21.797742,17.405182,25.556153,24.795442,25.964097
ENSG00000011295.16,39.410602,45.378096,40.230453,38.862525,46.852572,44.085766,40.288018,42.600937,39.995202
ENSG00000011304.22,61.887152,64.926729,55.681308,87.016498,96.485833,88.547035,183.114753,189.128014,181.033503
ENSG00000011332.22,0.202118,0,0.041636,0.894292,2.033824,1.879782,3.582835,6.00942,6.337958
ENSG00000011347.10,1.338253,1.142376,1.56598,2.47753,3.43098,3.79675,6.199269,6.170964,7.19776
ENSG00000011376.12,2.881559,3.18983,2.266501,4.77602,7.474368,7.718514,13.394214,12.558895,11.867227
ENSG00000011405.14,10.141481,13.366544,8.644983,11.814681,16.188964,12.533762,12.104386,15.804266,13.562663
ENSG00000011422.12,1.856682,0.719789,0.796851,102.115011,114.541551,104.679002,41.113022,45.372599,43.08559
ENSG00000011426.11,0.649026,1.402342,1.741354,57.221112,66.907379,63.084813,47.068055,54.46918,55.486029
ENSG00000011451.21,10.723216,8.86957,10.334693,13.089269,13.555423,12.236713,22.867703,22.525241,22.609309
ENSG00000011454.18,4.249645,4.614368,4.595281,7.719966,10.523405,10.00065,18.189538,21.778034,18.16176
ENSG00000011465.18,0.045543,0,0.032496,0.030411,0,0,0,0,0
ENSG00000011478.13,2.937885,2.945439,4.865274,4.709954,5.540747,4.965507,7.220499,5.850689,7.771523
ENSG00000011485.15,37.147583,35.311241,41.925401,32.264513,38.729937,36.871541,75.36028,84.145023,79.569439
ENSG00000011523.15,6.738557,9.316989,8.257346,6.955917,8.401216,6.777397,14.6672,13.710286,9.674124
ENSG00000011566.15,8.503663,9.574361,8.733183,8.877726,12.948328,11.839965,12.318368,12.340867,14.514378
ENSG00000011590.14,0.036438,0.03618,0,0.137818,0.530654,0.155359,0.305426,0.165535,1.359171
ENSG00000011600.12,0,0,0,0,0,0,0,0.242952,0
ENSG00000011638.11,3.670042,3.676844,2.657773,42.336912,62.148902,52.997167,28.280646,25.707175,22.565308
ENSG00000011677.13,0,0,0,0,0,0,0,0.01778,0.034313
ENSG00000012048.25,0.8276,0.30306,0.560863,23.737327,32.313111,27.029059,8.4805,9.498158,8.109661
ENSG00000012061.17,72.185082,65.814061,63.944486,30.210071,31.915731,37.359885,42.474832,37.710681,38.871839
ENSG00000012124.17,0.937219,0.085426,0.135884,9.528609,15.281201,9.833627,0.264169,1.0762,0.380614
ENSG00000012171.20,0.798708,1.302479,1.123317,47.614519,49.402948,43.980404,217.950407,207.635063,228.40961
ENSG00000012174.12,11.960302,12.314685,10.909783,6.198963,10.123842,8.765914,5.995456,6.408968,6.811844
ENSG00000012211.13,2.312217,1.463692,2.468671,8.865379,9.565455,9.590409,11.443236,13.807936,14.542933
ENSG00000012223.13,0,0.047704,0.048632,0,0,0,0.080792,0,0.031342
ENSG00000012232.10,13.065319,7.876663,11.263766,3.780042,3.15077,3.656125,16.759084,18.168558,19.755797
ENSG00000012504.15,31.371419,31.531177,30.738251,0.041247,0,0.038433,0,0,0
ENSG00000012660.14,68.915445,69.489378,63.228833,46.767482,58.258426,54.268775,0,0,0
ENSG00000012779.12,0.201701,0.025017,0.203997,5.309289,6.7648,6.463264,3.327848,2.057441,4.512967
ENSG00000012817.16,3.802158,2.88819,3.741255,2.001209,3.79882,3.005901,0,0,0
ENSG00000012822.16,25.132832,23.797896,23.951364,34.298181,49.430293,42.8223,65.918348,69.3539,65.913186
ENSG00000012963.15,13.732796,14.474787,13.711234,12.579719,16.743764,13.86953,32.802369,32.762901,33.083412
ENSG00000012983.12,15.982743,16.26539,13.926615,13.420204,17.991109,14.738853,32.843355,34.191048,34.840654
ENSG00000013016.16,0.058858,0.035014,0.07151,0,0,0,0.026308,0.119389,0.012804
ENSG00000013275.8,182.854523,183.062871,188.585207,116.12387,113.420471,128.896606,177.111196,169.721615,162.399541
ENSG00000013288.9,3.125125,3.01117,3.167955,4.337783,4.889431,4.686969,9.428543,9.816099,9.754223
ENSG00000013293.6,0.287936,0.021625,0.016268,0.250156,0.051676,0.027076,0.088026,0.104267,0.11762
ENSG00000013297.12,0.168384,0.067013,0.087064,0.063749,0,0.298468,0,0,0
ENSG00000013306.16,104.071654,101.038891,104.138598,185.96987,182.209976,182.206082,172.933324,152.081753,157.347848
ENSG00000013364.19,58.252738,55.214554,58.461733,67.399215,84.985096,78.484567,25.087102,21.288485,21.212217
ENSG00000013374.17,62.467917,61.819817,59.333222,59.566177,90.92372,83.375867,44.6009,56.244319,42.134271
ENSG00000013375.17,51.69475,49.902968,49.955638,12.969329,15.256944,13.40676,18.141908,19.484198,15.591365
ENSG00000013392.8,3.628848,3.583452,4.20144,0.798166,0.903059,1.086243,1.489668,1.053691,1.221776
ENSG00000013441.17,57.764708,62.043999,56.419011,61.12046,55.307215,55.138067,64.156419,67.188009,75.455073
ENSG00000013503.10,3.881548,4.72636,4.131569,2.830508,3.317627,3.117936,6.293004,6.408218,6.751439
ENSG00000013523.11,5.22888,5.95214,5.807666,4.086458,7.114379,6.460989,20.644914,20.047394,25.952263
ENSG00000013561.18,64.433066,62.399239,60.126319,28.182787,36.151928,37.798899,30.800012,29.914973,22.815366
ENSG00000013563.14,9.5779,10.531909,11.039103,12.720974,15.04295,18.744963,7.217781,7.475982,9.780327
ENSG00000013573.17,7.964148,6.550225,8.215824,97.390839,118.46616,99.122172,79.457899,97.644642,95.773281
ENSG00000013583.10,71.709984,74.745392,73.705991,89.443809,84.488868,86.767321,30.448214,31.529801,34.032535
ENSG00000013588.9,11.283167,12.819969,11.503323,475.594117,611.933147,590.353687,160.421334,175.230287,155.769645
ENSG00000013619.15,1.544942,1.467186,1.682346,1.782347,1.654298,1.317326,3.109741,3.976969,3.366082
ENSG00000013725.14,0,0,0,0.867639,1.876188,1.207549,0,0,0
ENSG00000013810.21,2.750114,2.057882,2.005046,83.888935,86.319201,81.499828,71.769111,66.280315,70.327746
ENSG00000014123.10,22.717579,26.585611,21.330452,12.19059,13.554711,12.794723,20.946372,22.879373,23.910083
ENSG00000014138.10,5.513465,5.077124,4.901359,34.859374,43.23563,39.295271,23.385946,23.503717,22.207036
ENSG00000014164.7,2.381358,2.186532,2.196181,4.012244,4.303657,4.537877,9.836018,8.220552,9.477876
ENSG00000014216.16,54.800894,48.75449,50.497629,95.27034,117.939053,105.314078,212.661379,242.539704,230.567281
ENSG00000014257.17,0,0,0,0,0.019417,0,0,0,0
ENSG00000014641.21,171.507167,169.561235,178.558896,113.274379,111.086123,120.200814,162.24014,152.620003,162.154504
ENSG00000014824.14,24.858631,30.550504,26.484891,24.274978,31.029207,30.958211,15.252237,20.036013,17.081641
ENSG00000014914.21,9.972281,9.149809,8.933749,11.760615,11.341001,11.637622,3.974787,4.190166,5.175768
ENSG00000014919.13,22.822691,21.42824,23.861907,22.941914,29.270938,29.095493,22.903548,23.850653,18.46715
ENSG00000015133.20,3.172086,1.51366,2.046052,4.104069,4.690516,3.75905,12.964377,16.192839,17.667332
ENSG00000015153.15,20.136261,24.750477,18.356163,15.267003,15.408241,13.865372,9.655521,10.71896,12.965289
ENSG00000015171.21,21.096214,23.56208,22.543226,14.822708,16.689894,16.369421,29.857485,34.723876,31.671603
ENSG00000015285.12,0.761342,0.993454,0.368145,1.2202,0.89022,1.086017,0.963778,1.017623,1.015356
ENSG00000015413.10,0,0,0,19.859832,22.042057,20.077944,0.409815,1.286908,0.757221
ENSG00000015475.19,54.626169,55.082909,60.127022,65.573143,68.366515,69.380733,48.549017,39.603734,40.32481
ENSG00000015479.20,122.356496,120.894248,113.176816,132.24048,178.781121,155.45123,143.873969,158.519328,154.696064
ENSG00000015520.15,17.423494,17.410934,17.256198,0.022318,0.049575,0.0348,0.118362,0.132599,0.153611
ENSG00000015532.10,6.810464,5.694941,5.92778,7.67198,9.690395,8.881122,7.21638,6.322085,5.888683
ENSG00000015568.13,10.081788,10.418705,5.724373,4.402468,6.72098,1.749186,17.140552,22.765955,28.393969
ENSG00000015592.17,9.412787,7.190611,6.525342,0,0,0,0,0.127147,0
ENSG00000015676.18,18.164738,14.253895,18.725943,25.379725,31.482111,34.11355,50.226489,46.382174,52.789771
ENSG00000016082.15,0,0,0,4.918332,4.559816,4.608003,0.479357,0.541052,0.741122
ENSG00000016391.11,3.518954,4.84574,4.819879,2.24644,2.993945,2.664077,4.914246,4.494627,6.597811
ENSG00000016402.14,0,0,0.135634,6.913537,11.22183,9.643209,8.138527,7.070171,6.225276
ENSG00000016490.16,0,0,0,0,0,0,0,0,0
ENSG00000016602.9,0.054613,0,0,0,0.057521,0,0.279082,0,0.039654
ENSG00000016864.19,25.497597,30.156357,22.66286,18.123296,17.796707,19.357749,41.950355,39.599498,40.752587
ENSG00000017260.20,23.56279,30.874575,25.60766,79.620696,104.107002,90.5978,49.335278,64.124574,52.865326
ENSG00000017427.17,6.687792,7.329835,6.568436,0,0,0,0,0,0
ENSG00000017483.16,0.787741,0.663618,1.511696,144.318461,175.825458,167.601954,42.377435,47.55305,48.5754
ENSG00000017797.13,25.098167,25.376133,25.133152,24.270798,32.162289,30.292332,36.245709,37.609615,36.704655
ENSG00000018189.13,26.680428,24.704561,20.827214,5.213032,7.140467,5.487109,16.239003,15.808677,17.652733
ENSG00000018236.15,0,0,0,0.018352,0.119854,0,0,0,0
ENSG00000018280.17,0.301124,0.439677,0.202268,0.210838,0.280012,0.150464,0.278971,0.172761,0.322221
ENSG00000018408.15,13.547821,9.188614,14.391946,6.02213,5.931695,9.833983,2.140177,2.411122,1.837331
ENSG00000018510.18,52.826502,59.359189,52.866109,52.527457,71.913203,67.33244,24.495882,30.506397,25.837266
ENSG00000018607.9,0,0,0,0,0,0,0,0,0
ENSG00000018610.15,18.770421,19.291057,17.605904,35.198313,34.235543,37.12949,19.84086,16.396896,22.714235
ENSG00000018625.15,0.031154,0.056009,0.094633,0.394871,0.151529,0.063757,0.014462,0,0.028153
ENSG00000018699.13,4.333184,5.475703,5.015671,7.604765,9.769066,9.857314,12.606606,11.019795,10.882964
ENSG00000018869.18,1.593053,3.107403,1.902896,0,0,0.020631,0,0,0
ENSG00000019102.12,0,0,0,0.055998,0.062605,0,0.06496,0.135878,0
ENSG00000019144.20,0.946339,2.134969,1.926693,22.785711,23.38948,22.164801,22.361158,21.289571,23.118732
ENSG00000019169.11,0.103894,0.068763,0.105005,0.065504,0.036492,0.102194,0.194393,0.078617,0.113547
ENSG00000019186.10,0.071202,0.03531,0.054039,2.256727,2.404957,3.815779,0.030602,0,0
ENSG00000019485.14,1.455031,0.791389,1.051211,3.185731,4.48117,3.810797,4.534512,5.065475,4.230686
ENSG00000019505.8,0.032868,0.032586,0.022185,5.16338,6.760855,6.691488,2.780372,3.456431,3.085915
ENSG00000019549.13,4.509869,4.551466,3.916703,0.052938,0.117855,0.1101,0.062708,0.158374,0.213656
ENSG00000019582.17,12.688088,9.955667,10.599862,143.75703,140.498265,145.460257,0.752046,1.330227,1.171853
ENSG00000019991.18,0,0,0,0,0,0,0,0,0
ENSG00000019995.6,17.253809,17.761376,16.114781,8.660092,13.503111,10.984631,6.749281,6.239128,6.320042
ENSG00000020129.16,9.039293,8.131983,8.356831,7.961066,11.352048,9.393024,23.329517,22.919124,21.516404
ENSG00000020181.18,0.032123,0,0.010312,0.127486,0.214263,0.19369,5.198109,5.161866,5.294134
ENSG00000020219.9,0.037956,0.150759,0,0,0,0,0,0.043129,0
ENSG00000020256.20,3.992664,3.316458,4.293853,6.043792,9.327841,8.296609,7.966735,9.355751,9.543245
ENSG00000020426.11,15.421655,18.669922,14.337263,16.29077,12.88271,13.373344,38.883754,39.626219,33.926247
ENSG00000020577.14,25.603146,22.8633,27.661393,9.055673,13.91291,12.090266,12.347042,10.479589,11.979784
ENSG00000020633.19,0,0,0,3.09055,3.822118,3.197095,0.197086,0,0
ENSG00000020922.13,12.336727,11.439584,10.231655,16.511191,20.67947,20.193997,10.803737,16.250809,15.455225
ENSG00000021300.14,0,0.031037,0.32039,10.781965,13.421549,9.594762,3.554489,1.84811,2.936467
ENSG00000021355.13,108.424486,119.136928,106.357262,162.366487,189.136097,178.694638,180.910663,177.126504,168.737677
ENSG00000021461.18,3.515538,5.482732,0.759142,0,0,0,0.059304,0,0.037821
ENSG00000021488.13,5.687467,6.330919,6.093911,1.43289,1.59544,2.140642,0.415058,0.093327,0.458919
ENSG00000021574.14,8.425905,9.169352,8.35408,6.421257,8.781169,7.892871,9.304441,9.664886,9.443994
ENSG00000021645.20,0.006882,0.025983,0.013209,0.018557,0.014293,0.037138,0.070772,0.007347,0.057937
ENSG00000021762.20,0,0,0,12.739497,21.022285,15.289941,17.013426,13.897973,17.710009
ENSG00000021776.11,9.199218,10.909174,10.103177,17.329696,15.895952,13.197741,14.275142,19.180183,15.982672
ENSG00000021826.18,30.962396,33.981542,30.692291,0.096386,0.131738,0.119888,4.18108,4.62148,3.896778
ENSG00000021852.14,26.937583,25.954891,27.575458,0,0,0,0,0,0
ENSG00000022267.19,2.337509,2.636571,2.248586,0.052993,0,0.051571,0.122869,0.063416,0.119679
ENSG00000022277.13,79.049793,78.324184,80.788716,99.949188,105.141616,111.567489,52.025643,50.335547,50.971592
ENSG00000022355.18,0,0,0,0,0,0,0,0,0
ENSG00000022556.16,0,0,0.178074,0,0.509268,0.156234,0,0,0
ENSG00000022567.10,0,0,0.033093,4.042936,5.879835,5.875577,8.500753,6.187935,7.545379
ENSG00000022840.17,89.072799,81.39791,98.243777,108.454618,91.246493,95.902508,84.525457,105.363939,97.030723
ENSG00000022976.16,2.77764,1.681708,1.973174,3.229029,3.612057,2.967054,21.526085,21.289375,24.467961
ENSG00000023041.12,32.929051,43.287769,40.548757,79.079127,78.800316,72.754626,31.286421,22.430381,22.045239
ENSG00000023171.20,0,0,0,7.005973,8.079075,10.061625,0,0.010073,0
ENSG00000023191.17,81.621347,74.597492,86.193908,74.665349,83.806281,86.188183,62.905149,59.909183,62.551227
ENSG00000023228.14,72.927359,79.587046,73.546058,49.069553,62.374647,61.993624,61.560606,61.34227,53.883122
ENSG00000023287.13,21.804277,22.260101,20.264538,17.112931,21.704986,18.548431,13.849139,13.531083,17.353659
ENSG00000023318.9,18.289467,19.59631,18.249134,16.3632,17.742241,18.013192,14.547589,14.964926,14.293922
ENSG00000023330.15,154.447585,149.386589,143.22533,47.367163,49.376428,51.414312,42.397763,39.444448,38.654268
ENSG00000023445.17,110.375309,118.168117,115.973079,87.189925,99.943701,96.207623,29.990661,33.770818,32.710561
ENSG00000023516.9,6.068897,6.880884,5.932066,4.537662,6.242256,5.490387,8.58708,9.283834,9.712625
ENSG00000023572.10,71.551031,84.867891,73.696818,35.430424,31.091371,37.971731,16.794109,17.428879,16.692388
ENSG00000023608.5,6.96174,8.279263,6.61581,5.23226,5.504831,4.73942,4.230122,3.65641,4.091375
ENSG00000023697.13,138.999314,147.497486,153.229399,100.269403,98.361001,113.160652,42.218767,41.306982,37.252492
ENSG00000023734.11,205.476939,228.061564,209.756324,373.309255,321.813789,314.683641,200.258106,190.950704,186.889934
ENSG00000023839.12,70.546719,70.203379,74.498201,16.242823,17.01076,19.83639,0.173183,0.325852,0.084284
ENSG00000023892.12,0.367358,0.732992,0.55893,1.301183,1.398726,1.252257,33.824358,32.935327,36.789568
ENSG00000023902.14,11.775278,11.173295,12.608945,3.339445,3.947875,3.661011,1.016369,1.085861,1.828493
ENSG00000023909.10,63.740733,67.932832,60.859046,23.628675,31.128669,23.190303,26.436519,24.758538,28.337595
ENSG00000024048.11,5.031515,5.319981,5.285694,3.995842,5.13936,4.715807,9.396693,10.506942,10.982906
ENSG00000024422.12,1.555813,1.362411,1.574516,1.537169,1.830344,1.525967,6.756616,6.490537,7.010468
ENSG00000024526.17,0.250824,0.095159,0.161229,6.942744,6.957449,7.938115,8.336666,7.45243,7.169979
ENSG00000024862.18,22.113854,22.087744,25.499229,16.407383,17.643305,16.592471,11.758668,11.482857,8.884886
ENSG00000025039.15,30.469958,32.971351,34.542896,6.202616,7.405574,6.210895,0,0.016019,0
ENSG00000025156.13,7.718462,10.055662,11.265931,10.065598,7.504309,11.417004,12.439379,11.341207,10.378039
ENSG00000025293.17,10.837839,11.531026,9.521694,31.12739,31.610796,27.563549,10.791356,13.535853,11.00533
ENSG00000025423.11,96.02857,89.076025,86.952203,2.442026,1.64064,1.58746,1.231454,1.12184,0.723173
ENSG00000025434.19,27.578113,22.02387,28.862392,28.487991,43.691878,41.570009,11.866328,11.974162,11.865936
ENSG00000025708.14,153.681901,150.824185,160.733248,2.786139,3.004126,3.474618,7.772293,2.54308,4.068033
ENSG00000025770.19,16.23224,17.331818,14.723907,33.375965,36.831421,35.268288,41.035617,41.259523,41.883904
ENSG00000025772.8,61.021306,57.676116,59.438693,95.151389,115.939188,110.068028,63.360405,55.525246,56.68376
ENSG00000025796.14,28.783978,27.65449,28.270271,35.958179,34.898933,35.18442,27.478763,33.597214,35.243245
ENSG00000025800.14,11.842335,12.641861,12.651699,9.10669,11.564812,10.51511,20.939459,23.410083,21.521291
ENSG00000026025.16,185.233098,181.631241,176.190668,1.326241,1.301529,1.333999,1.476584,0.449583,0.703305
ENSG00000026036.23,0.336107,0.193658,0.386202,1.66649,2.012378,1.489433,5.642852,5.465103,5.223231
ENSG00000026103.25,150.997293,151.150637,149.617641,15.756177,20.430545,17.545432,61.344611,71.50475,65.384098
ENSG00000026297.17,8.54937,8.377461,7.760291,88.609965,86.595111,84.529265,81.111683,76.427242,72.332299
ENSG00000026508.21,31.035786,33.022796,31.387831,230.280724,250.099701,244.157552,120.213541,126.271583,130.45481
ENSG00000026559.14,0.077103,0.06184,0.107293,0.21524,0.103147,0.075911,0.115604,0.070448,0.171673
ENSG00000026652.15,0.112858,0.021468,0.275748,0.168584,0.209595,0.866223,0.489174,0.472386,0.585936
ENSG00000026751.17,1.73248,0.979898,0.971442,0.072458,0.133543,0.125572,0,0,0
ENSG00000026950.17,4.53737,3.179222,3.038464,2.819922,4.06697,3.790532,23.501943,22.584942,22.618488
ENSG00000027001.10,2.86162,3.398857,4.596003,25.846183,19.200934,20.982291,24.094881,25.560742,25.749625
ENSG00000027075.17,1.322403,2.153939,2.422097,1.322939,1.990971,1.152102,0,0.04886,0.371705
